video_id,label
01-01-03-02-01-01-04,joy
01-01-03-02-01-02-04,joy
01-01-03-02-02-01-04,joy
01-01-03-02-02-02-04,joy
01-01-04-01-01-01-04,sadness
01-01-04-01-01-02-04,sadness
01-01-04-01-02-01-04,sadness
01-01-04-01-02-02-04,sadness
01-01-04-02-01-01-04,sadness
01-01-04-02-01-02-04,sadness
01-01-04-02-02-01-04,sadness
01-01-04-02-02-02-04,sadness
01-01-05-01-01-01-04,anger
01-01-05-01-01-02-04,anger
01-01-05-01-02-01-04,anger
01-01-05-01-02-02-04,anger
01-01-05-02-01-01-04,anger
01-01-05-02-01-02-04,anger
01-01-05-02-02-01-04,anger
01-01-05-02-02-02-04,anger
01-01-06-01-01-01-04,fear
01-01-06-01-01-02-04,fear
01-01-06-01-02-01-04,fear
01-01-06-01-02-02-04,fear
01-01-06-02-01-01-04,fear
01-01-06-02-01-02-04,fear
01-01-06-02-02-01-04,fear
01-01-06-02-02-02-04,fear
01-01-07-01-01-01-04,disgust
01-01-07-01-01-02-04,disgust
01-01-07-01-02-01-04,disgust
01-01-07-01-02-02-04,disgust
01-01-07-02-01-01-04,disgust
01-01-07-02-01-02-04,disgust
01-01-07-02-02-01-04,disgust
01-01-07-02-02-02-04,disgust
01-01-08-01-01-01-04,surprise
01-01-08-01-01-02-04,surprise
01-01-08-01-02-01-04,surprise
01-01-08-01-02-02-04,surprise
01-01-08-02-01-01-04,surprise
01-01-08-02-01-02-04,surprise
01-01-08-02-02-01-04,surprise
01-01-08-02-02-02-04,surprise
02-01-01-01-01-01-04,neutral
02-01-01-01-01-02-04,neutral
02-01-01-01-02-01-04,neutral
02-01-01-01-02-02-04,neutral
02-01-02-01-01-01-04,neutral
02-01-02-01-01-02-04,neutral
02-01-02-01-02-01-04,neutral
02-01-02-01-02-02-04,neutral
02-01-02-02-01-01-04,neutral
02-01-02-02-01-02-04,neutral
02-01-02-02-02-01-04,neutral
02-01-02-02-02-02-04,neutral
02-01-03-01-01-01-04,joy
02-01-03-01-01-02-04,joy
02-01-03-01-02-01-04,joy
02-01-03-01-02-02-04,joy
02-01-03-02-01-01-04,joy
02-01-03-02-01-02-04,joy
02-01-03-02-02-01-04,joy
02-01-03-02-02-02-04,joy
02-01-04-01-01-01-04,sadness
02-01-04-01-01-02-04,sadness
02-01-04-01-02-01-04,sadness
02-01-04-01-02-02-04,sadness
02-01-04-02-01-01-04,sadness
02-01-04-02-01-02-04,sadness
02-01-04-02-02-01-04,sadness
02-01-04-02-02-02-04,sadness
02-01-05-01-01-01-04,anger
02-01-05-01-01-02-04,anger
02-01-05-01-02-01-04,anger
02-01-05-01-02-02-04,anger
02-01-05-02-01-01-04,anger
02-01-05-02-01-02-04,anger
02-01-05-02-02-01-04,anger
02-01-05-02-02-02-04,anger
02-01-06-01-01-01-04,fear
02-01-06-01-01-02-04,fear
02-01-06-01-02-01-04,fear
02-01-06-01-02-02-04,fear
02-01-06-02-01-01-04,fear
02-01-06-02-01-02-04,fear
02-01-06-02-02-01-04,fear
02-01-06-02-02-02-04,fear
02-01-07-01-01-01-04,disgust
02-01-07-01-01-02-04,disgust
02-01-07-01-02-01-04,disgust
02-01-07-01-02-02-04,disgust
02-01-07-02-01-01-04,disgust
02-01-07-02-01-02-04,disgust
02-01-07-02-02-01-04,disgust
02-01-07-02-02-02-04,disgust
02-01-08-01-01-01-04,surprise
02-01-08-01-01-02-04,surprise
02-01-08-01-02-01-04,surprise
02-01-08-01-02-02-04,surprise
02-01-08-02-01-01-04,surprise
02-01-08-02-01-02-04,surprise
02-01-08-02-02-01-04,surprise
02-01-08-02-02-02-04,surprise
01-01-01-01-01-01-05,neutral
01-01-01-01-01-02-05,neutral
01-01-01-01-02-01-05,neutral
01-01-01-01-02-02-05,neutral
01-01-02-01-01-01-05,neutral
01-01-02-01-01-02-05,neutral
01-01-02-01-02-01-05,neutral
01-01-02-01-02-02-05,neutral
01-01-02-02-01-01-05,neutral
01-01-02-02-01-02-05,neutral
01-01-02-02-02-01-05,neutral
01-01-02-02-02-02-05,neutral
01-01-03-01-01-01-05,joy
01-01-03-01-01-02-05,joy
01-01-03-01-02-01-05,joy
01-01-03-01-02-02-05,joy
01-01-03-02-01-01-05,joy
01-01-03-02-01-02-05,joy
01-01-03-02-02-01-05,joy
01-01-03-02-02-02-05,joy
01-01-04-01-01-01-05,sadness
01-01-04-01-01-02-05,sadness
01-01-04-01-02-01-05,sadness
01-01-04-01-02-02-05,sadness
01-01-04-02-01-01-05,sadness
01-01-04-02-01-02-05,sadness
01-01-04-02-02-01-05,sadness
01-01-04-02-02-02-05,sadness
01-01-05-01-01-01-05,anger
01-01-05-01-01-02-05,anger
01-01-05-01-02-01-05,anger
01-01-05-01-02-02-05,anger
01-01-05-02-01-01-05,anger
01-01-05-02-01-02-05,anger
01-01-05-02-02-01-05,anger
01-01-05-02-02-02-05,anger
01-01-06-01-01-01-05,fear
01-01-06-01-01-02-05,fear
01-01-06-01-02-01-05,fear
01-01-06-01-02-02-05,fear
01-01-06-02-01-01-05,fear
01-01-06-02-01-02-05,fear
01-01-06-02-02-01-05,fear
01-01-06-02-02-02-05,fear
01-01-07-01-01-01-05,disgust
01-01-07-01-01-02-05,disgust
01-01-07-01-02-01-05,disgust
01-01-07-01-02-02-05,disgust
01-01-07-02-01-01-05,disgust
01-01-07-02-01-02-05,disgust
01-01-07-02-02-01-05,disgust
01-01-07-02-02-02-05,disgust
01-01-08-01-01-01-05,surprise
01-01-08-01-01-02-05,surprise
01-01-08-01-02-01-05,surprise
01-01-08-01-02-02-05,surprise
01-01-08-02-01-01-05,surprise
01-01-08-02-01-02-05,surprise
01-01-08-02-02-01-05,surprise
01-01-08-02-02-02-05,surprise
02-01-01-01-01-01-05,neutral
02-01-01-01-01-02-05,neutral
02-01-01-01-02-01-05,neutral
02-01-01-01-02-02-05,neutral
02-01-02-01-01-01-05,neutral
02-01-02-01-01-02-05,neutral
02-01-02-01-02-01-05,neutral
02-01-02-01-02-02-05,neutral
02-01-02-02-01-01-05,neutral
02-01-02-02-01-02-05,neutral
02-01-02-02-02-01-05,neutral
02-01-02-02-02-02-05,neutral
02-01-03-01-01-01-05,joy
02-01-03-01-01-02-05,joy
02-01-03-01-02-01-05,joy
02-01-03-01-02-02-05,joy
02-01-03-02-01-01-05,joy
02-01-03-02-01-02-05,joy
02-01-03-02-02-01-05,joy
02-01-03-02-02-02-05,joy
02-01-04-01-01-01-05,sadness
02-01-04-01-01-02-05,sadness
02-01-04-01-02-01-05,sadness
02-01-04-01-02-02-05,sadness
02-01-04-02-01-01-05,sadness
02-01-04-02-01-02-05,sadness
02-01-04-02-02-01-05,sadness
02-01-04-02-02-02-05,sadness
02-01-05-01-01-01-05,anger
02-01-05-01-01-02-05,anger
02-01-05-01-02-01-05,anger
02-01-05-01-02-02-05,anger
02-01-05-02-01-01-05,anger
02-01-05-02-01-02-05,anger
02-01-05-02-02-01-05,anger
02-01-05-02-02-02-05,anger
02-01-06-01-01-01-05,fear
02-01-06-01-01-02-05,fear
02-01-06-01-02-01-05,fear
02-01-06-01-02-02-05,fear
02-01-06-02-01-01-05,fear
02-01-06-02-01-02-05,fear
02-01-06-02-02-01-05,fear
02-01-06-02-02-02-05,fear
02-01-07-01-01-01-05,disgust
02-01-07-01-01-02-05,disgust
02-01-07-01-02-01-05,disgust
02-01-07-01-02-02-05,disgust
02-01-07-02-01-01-05,disgust
02-01-07-02-01-02-05,disgust
02-01-07-02-02-01-05,disgust
02-01-07-02-02-02-05,disgust
02-01-08-01-01-01-05,surprise
02-01-08-01-01-02-05,surprise
02-01-08-01-02-01-05,surprise
02-01-08-01-02-02-05,surprise
02-01-08-02-01-01-05,surprise
02-01-08-02-01-02-05,surprise
02-01-08-02-02-01-05,surprise
02-01-08-02-02-02-05,surprise
01-01-01-01-01-01-06,neutral
01-01-01-01-01-02-06,neutral
01-01-01-01-02-01-06,neutral
01-01-01-01-02-02-06,neutral
01-01-02-01-01-01-06,neutral
01-01-02-01-01-02-06,neutral
01-01-02-01-02-01-06,neutral
01-01-02-01-02-02-06,neutral
01-01-02-02-01-01-06,neutral
01-01-02-02-01-02-06,neutral
01-01-02-02-02-01-06,neutral
01-01-02-02-02-02-06,neutral
01-01-03-01-01-01-06,joy
01-01-03-01-01-02-06,joy
01-01-03-01-02-01-06,joy
01-01-03-01-02-02-06,joy
01-01-03-02-01-01-06,joy
01-01-03-02-01-02-06,joy
01-01-03-02-02-01-06,joy
01-01-03-02-02-02-06,joy
01-01-04-01-01-01-06,sadness
01-01-04-01-01-02-06,sadness
01-01-04-01-02-01-06,sadness
01-01-04-01-02-02-06,sadness
01-01-04-02-01-01-06,sadness
01-01-04-02-01-02-06,sadness
01-01-04-02-02-01-06,sadness
01-01-04-02-02-02-06,sadness
01-01-05-01-01-01-06,anger
01-01-05-01-01-02-06,anger
01-01-05-01-02-01-06,anger
01-01-05-01-02-02-06,anger
01-01-05-02-01-01-06,anger
01-01-05-02-01-02-06,anger
01-01-05-02-02-01-06,anger
01-01-05-02-02-02-06,anger
01-01-06-01-01-01-06,fear
01-01-06-01-01-02-06,fear
01-01-06-01-02-01-06,fear
01-01-06-01-02-02-06,fear
01-01-06-02-01-01-06,fear
01-01-06-02-01-02-06,fear
01-01-06-02-02-01-06,fear
01-01-06-02-02-02-06,fear
01-01-07-01-01-01-06,disgust
01-01-07-01-01-02-06,disgust
01-01-07-01-02-01-06,disgust
01-01-07-01-02-02-06,disgust
01-01-07-02-01-01-06,disgust
01-01-07-02-01-02-06,disgust
01-01-07-02-02-01-06,disgust
01-01-07-02-02-02-06,disgust
01-01-08-01-01-01-06,surprise
01-01-08-01-01-02-06,surprise
01-01-08-01-02-01-06,surprise
01-01-08-01-02-02-06,surprise
01-01-08-02-01-01-06,surprise
01-01-08-02-01-02-06,surprise
01-01-08-02-02-01-06,surprise
01-01-08-02-02-02-06,surprise
02-01-01-01-01-01-06,neutral
02-01-01-01-01-02-06,neutral
02-01-01-01-02-01-06,neutral
02-01-01-01-02-02-06,neutral
02-01-02-01-01-01-06,neutral
02-01-02-01-01-02-06,neutral
02-01-02-01-02-01-06,neutral
02-01-02-01-02-02-06,neutral
02-01-02-02-01-01-06,neutral
02-01-02-02-01-02-06,neutral
02-01-02-02-02-01-06,neutral
02-01-02-02-02-02-06,neutral
02-01-03-01-01-01-06,joy
02-01-03-01-01-02-06,joy
02-01-03-01-02-01-06,joy
02-01-03-01-02-02-06,joy
02-01-03-02-01-01-06,joy
02-01-03-02-01-02-06,joy
02-01-03-02-02-01-06,joy
02-01-03-02-02-02-06,joy
02-01-04-01-01-01-06,sadness
02-01-04-01-01-02-06,sadness
02-01-04-01-02-01-06,sadness
02-01-04-01-02-02-06,sadness
02-01-04-02-01-01-06,sadness
02-01-04-02-01-02-06,sadness
02-01-04-02-02-01-06,sadness
02-01-04-02-02-02-06,sadness
02-01-05-01-01-01-06,anger
02-01-05-01-01-02-06,anger
02-01-05-01-02-01-06,anger
02-01-05-01-02-02-06,anger
02-01-05-02-01-01-06,anger
02-01-05-02-01-02-06,anger
02-01-05-02-02-01-06,anger
02-01-05-02-02-02-06,anger
02-01-06-01-01-01-06,fear
02-01-06-01-01-02-06,fear
02-01-06-01-02-01-06,fear
02-01-06-01-02-02-06,fear
02-01-06-02-01-01-06,fear
02-01-06-02-01-02-06,fear
02-01-06-02-02-01-06,fear
02-01-06-02-02-02-06,fear
02-01-07-01-01-01-06,disgust
02-01-07-01-01-02-06,disgust
02-01-07-01-02-01-06,disgust
02-01-07-01-02-02-06,disgust
02-01-07-02-01-01-06,disgust
02-01-07-02-01-02-06,disgust
02-01-07-02-02-01-06,disgust
02-01-07-02-02-02-06,disgust
02-01-08-01-01-01-06,surprise
02-01-08-01-01-02-06,surprise
02-01-08-01-02-01-06,surprise
02-01-08-01-02-02-06,surprise
02-01-08-02-01-01-06,surprise
02-01-08-02-01-02-06,surprise
02-01-08-02-02-01-06,surprise
02-01-08-02-02-02-06,surprise
01-01-01-01-01-01-07,neutral
01-01-01-01-01-02-07,neutral
01-01-01-01-02-01-07,neutral
01-01-01-01-02-02-07,neutral
01-01-02-01-01-01-07,neutral
01-01-02-01-01-02-07,neutral
01-01-02-01-02-01-07,neutral
01-01-02-01-02-02-07,neutral
01-01-02-02-01-01-07,neutral
01-01-02-02-01-02-07,neutral
01-01-02-02-02-01-07,neutral
01-01-02-02-02-02-07,neutral
01-01-03-01-01-01-07,joy
01-01-03-01-01-02-07,joy
01-01-03-01-02-01-07,joy
01-01-03-01-02-02-07,joy
01-01-03-02-01-01-07,joy
01-01-03-02-01-02-07,joy
01-01-03-02-02-01-07,joy
01-01-03-02-02-02-07,joy
01-01-04-01-01-01-07,sadness
01-01-04-01-01-02-07,sadness
01-01-04-01-02-01-07,sadness
01-01-04-01-02-02-07,sadness
01-01-04-02-01-01-07,sadness
01-01-04-02-01-02-07,sadness
01-01-04-02-02-01-07,sadness
01-01-04-02-02-02-07,sadness
01-01-05-01-01-01-07,anger
01-01-05-01-01-02-07,anger
01-01-05-01-02-01-07,anger
01-01-05-01-02-02-07,anger
01-01-05-02-01-01-07,anger
01-01-05-02-01-02-07,anger
01-01-05-02-02-01-07,anger
01-01-05-02-02-02-07,anger
01-01-06-01-01-01-07,fear
01-01-06-01-01-02-07,fear
01-01-06-01-02-01-07,fear
01-01-06-01-02-02-07,fear
01-01-06-02-01-01-07,fear
01-01-06-02-01-02-07,fear
01-01-06-02-02-01-07,fear
01-01-06-02-02-02-07,fear
01-01-07-01-01-01-07,disgust
01-01-07-01-01-02-07,disgust
01-01-07-01-02-01-07,disgust
01-01-07-01-02-02-07,disgust
01-01-07-02-01-01-07,disgust
01-01-07-02-01-02-07,disgust
01-01-07-02-02-01-07,disgust
01-01-07-02-02-02-07,disgust
01-01-08-01-01-01-07,surprise
01-01-08-01-01-02-07,surprise
01-01-08-01-02-01-07,surprise
01-01-08-01-02-02-07,surprise
01-01-08-02-01-01-07,surprise
01-01-08-02-01-02-07,surprise
01-01-08-02-02-01-07,surprise
01-01-08-02-02-02-07,surprise
02-01-01-01-01-01-07,neutral
02-01-01-01-01-02-07,neutral
02-01-01-01-02-01-07,neutral
02-01-01-01-02-02-07,neutral
02-01-02-01-01-01-07,neutral
02-01-02-01-01-02-07,neutral
02-01-02-01-02-01-07,neutral
02-01-02-01-02-02-07,neutral
02-01-02-02-01-01-07,neutral
02-01-02-02-01-02-07,neutral
02-01-02-02-02-01-07,neutral
02-01-02-02-02-02-07,neutral
02-01-03-01-01-01-07,joy
02-01-03-01-01-02-07,joy
02-01-03-01-02-01-07,joy
02-01-03-01-02-02-07,joy
02-01-03-02-01-01-07,joy
02-01-03-02-01-02-07,joy
02-01-03-02-02-01-07,joy
02-01-03-02-02-02-07,joy
02-01-04-01-01-01-07,sadness
02-01-04-01-01-02-07,sadness
02-01-04-01-02-01-07,sadness
02-01-04-01-02-02-07,sadness
02-01-04-02-01-01-07,sadness
02-01-04-02-01-02-07,sadness
02-01-04-02-02-01-07,sadness
02-01-04-02-02-02-07,sadness
02-01-05-01-01-01-07,anger
02-01-05-01-01-02-07,anger
02-01-05-01-02-01-07,anger
02-01-05-01-02-02-07,anger
02-01-05-02-01-01-07,anger
02-01-05-02-01-02-07,anger
02-01-05-02-02-01-07,anger
02-01-05-02-02-02-07,anger
02-01-06-01-01-01-07,fear
02-01-06-01-01-02-07,fear
02-01-06-01-02-01-07,fear
02-01-06-01-02-02-07,fear
02-01-06-02-01-01-07,fear
02-01-06-02-01-02-07,fear
02-01-06-02-02-01-07,fear
02-01-06-02-02-02-07,fear
02-01-07-01-01-01-07,disgust
02-01-07-01-01-02-07,disgust
02-01-07-01-02-01-07,disgust
02-01-07-01-02-02-07,disgust
02-01-07-02-01-01-07,disgust
02-01-07-02-01-02-07,disgust
02-01-07-02-02-01-07,disgust
02-01-07-02-02-02-07,disgust
02-01-08-01-01-01-07,surprise
02-01-08-01-01-02-07,surprise
02-01-08-01-02-01-07,surprise
02-01-08-01-02-02-07,surprise
02-01-08-02-01-01-07,surprise
02-01-08-02-01-02-07,surprise
02-01-08-02-02-01-07,surprise
02-01-08-02-02-02-07,surprise
01-01-01-01-01-01-08,neutral
01-01-01-01-01-02-08,neutral
01-01-01-01-02-01-08,neutral
01-01-01-01-02-02-08,neutral
01-01-02-01-01-01-08,neutral
01-01-02-01-01-02-08,neutral
01-01-02-01-02-01-08,neutral
01-01-02-01-02-02-08,neutral
01-01-02-02-01-01-08,neutral
01-01-02-02-01-02-08,neutral
01-01-02-02-02-01-08,neutral
01-01-02-02-02-02-08,neutral
01-01-03-01-01-01-08,joy
01-01-03-01-01-02-08,joy
01-01-03-01-02-01-08,joy
01-01-03-01-02-02-08,joy
01-01-03-02-01-01-08,joy
01-01-03-02-01-02-08,joy
01-01-03-02-02-01-08,joy
01-01-03-02-02-02-08,joy
01-01-04-01-01-01-08,sadness
01-01-04-01-01-02-08,sadness
01-01-04-01-02-01-08,sadness
01-01-04-01-02-02-08,sadness
01-01-04-02-01-01-08,sadness
01-01-04-02-01-02-08,sadness
01-01-04-02-02-01-08,sadness
01-01-04-02-02-02-08,sadness
01-01-05-01-01-01-08,anger
01-01-05-01-01-02-08,anger
01-01-05-01-02-01-08,anger
01-01-05-01-02-02-08,anger
01-01-05-02-01-01-08,anger
01-01-05-02-01-02-08,anger
01-01-05-02-02-01-08,anger
01-01-05-02-02-02-08,anger
01-01-06-01-01-01-08,fear
01-01-06-01-01-02-08,fear
01-01-06-01-02-01-08,fear
01-01-06-01-02-02-08,fear
01-01-06-02-01-01-08,fear
01-01-06-02-01-02-08,fear
01-01-06-02-02-01-08,fear
01-01-06-02-02-02-08,fear
01-01-07-01-01-01-08,disgust
01-01-07-01-01-02-08,disgust
01-01-07-01-02-01-08,disgust
01-01-07-01-02-02-08,disgust
01-01-07-02-01-01-08,disgust
01-01-07-02-01-02-08,disgust
01-01-07-02-02-01-08,disgust
01-01-07-02-02-02-08,disgust
01-01-08-01-01-01-08,surprise
01-01-08-01-01-02-08,surprise
01-01-08-01-02-01-08,surprise
01-01-08-01-02-02-08,surprise
01-01-08-02-01-01-08,surprise
01-01-08-02-01-02-08,surprise
01-01-08-02-02-01-08,surprise
01-01-08-02-02-02-08,surprise
02-01-01-01-01-01-08,neutral
02-01-01-01-01-02-08,neutral
02-01-01-01-02-01-08,neutral
02-01-01-01-02-02-08,neutral
02-01-02-01-01-01-08,neutral
02-01-02-01-01-02-08,neutral
02-01-02-01-02-01-08,neutral
02-01-02-01-02-02-08,neutral
02-01-02-02-01-01-08,neutral
02-01-02-02-01-02-08,neutral
02-01-02-02-02-01-08,neutral
02-01-02-02-02-02-08,neutral
02-01-03-01-01-01-08,joy
02-01-03-01-01-02-08,joy
02-01-03-01-02-01-08,joy
02-01-03-01-02-02-08,joy
02-01-03-02-01-01-08,joy
02-01-03-02-01-02-08,joy
02-01-03-02-02-01-08,joy
02-01-03-02-02-02-08,joy
02-01-04-01-01-01-08,sadness
02-01-04-01-01-02-08,sadness
02-01-04-01-02-01-08,sadness
02-01-04-01-02-02-08,sadness
02-01-04-02-01-01-08,sadness
02-01-04-02-01-02-08,sadness
02-01-04-02-02-01-08,sadness
02-01-04-02-02-02-08,sadness
02-01-05-01-01-01-08,anger
02-01-05-01-01-02-08,anger
02-01-05-01-02-01-08,anger
02-01-05-01-02-02-08,anger
02-01-05-02-01-01-08,anger
02-01-05-02-01-02-08,anger
02-01-05-02-02-01-08,anger
02-01-05-02-02-02-08,anger
02-01-06-01-01-01-08,fear
02-01-06-01-01-02-08,fear
02-01-06-01-02-01-08,fear
02-01-06-01-02-02-08,fear
02-01-06-02-01-01-08,fear
02-01-06-02-01-02-08,fear
02-01-06-02-02-01-08,fear
02-01-06-02-02-02-08,fear
02-01-07-01-01-01-08,disgust
02-01-07-01-01-02-08,disgust
02-01-07-01-02-01-08,disgust
02-01-07-01-02-02-08,disgust
02-01-07-02-01-01-08,disgust
02-01-07-02-01-02-08,disgust
02-01-07-02-02-01-08,disgust
02-01-07-02-02-02-08,disgust
02-01-08-01-01-01-08,surprise
02-01-08-01-01-02-08,surprise
02-01-08-01-02-01-08,surprise
02-01-08-01-02-02-08,surprise
02-01-08-02-01-01-08,surprise
02-01-08-02-01-02-08,surprise
02-01-08-02-02-01-08,surprise
02-01-08-02-02-02-08,surprise
01-01-01-01-01-01-09,neutral
01-01-01-01-01-02-09,neutral
01-01-01-01-02-01-09,neutral
01-01-01-01-02-02-09,neutral
01-01-02-01-01-01-09,neutral
01-01-02-01-01-02-09,neutral
01-01-02-01-02-01-09,neutral
01-01-02-01-02-02-09,neutral
01-01-02-02-01-01-09,neutral
01-01-02-02-01-02-09,neutral
01-01-02-02-02-01-09,neutral
01-01-02-02-02-02-09,neutral
01-01-03-01-01-01-09,joy
01-01-03-01-01-02-09,joy
01-01-03-01-02-01-09,joy
01-01-03-01-02-02-09,joy
01-01-03-02-01-01-09,joy
01-01-03-02-01-02-09,joy
01-01-03-02-02-01-09,joy
01-01-03-02-02-02-09,joy
01-01-04-01-01-01-09,sadness
01-01-04-01-01-02-09,sadness
01-01-04-01-02-01-09,sadness
01-01-04-01-02-02-09,sadness
01-01-04-02-01-01-09,sadness
01-01-04-02-01-02-09,sadness
01-01-04-02-02-01-09,sadness
01-01-04-02-02-02-09,sadness
01-01-05-01-01-01-09,anger
01-01-05-01-01-02-09,anger
01-01-05-01-02-01-09,anger
01-01-05-01-02-02-09,anger
01-01-05-02-01-01-09,anger
01-01-05-02-01-02-09,anger
01-01-05-02-02-01-09,anger
01-01-05-02-02-02-09,anger
01-01-06-01-01-01-09,fear
01-01-06-01-01-02-09,fear
01-01-06-01-02-01-09,fear
01-01-06-01-02-02-09,fear
01-01-06-02-01-01-09,fear
01-01-06-02-01-02-09,fear
01-01-06-02-02-01-09,fear
01-01-06-02-02-02-09,fear
01-01-07-01-01-01-09,disgust
01-01-07-01-01-02-09,disgust
01-01-07-01-02-01-09,disgust
01-01-07-01-02-02-09,disgust
01-01-07-02-01-01-09,disgust
01-01-07-02-01-02-09,disgust
01-01-07-02-02-01-09,disgust
01-01-07-02-02-02-09,disgust
01-01-08-01-01-01-09,surprise
01-01-08-01-01-02-09,surprise
01-01-08-01-02-01-09,surprise
01-01-08-01-02-02-09,surprise
01-01-08-02-01-01-09,surprise
01-01-08-02-01-02-09,surprise
01-01-08-02-02-01-09,surprise
01-01-08-02-02-02-09,surprise
02-01-01-01-01-01-09,neutral
02-01-01-01-01-02-09,neutral
02-01-01-01-02-01-09,neutral
02-01-01-01-02-02-09,neutral
02-01-02-01-01-01-09,neutral
02-01-02-01-01-02-09,neutral
02-01-02-01-02-01-09,neutral
02-01-02-01-02-02-09,neutral
02-01-02-02-01-01-09,neutral
02-01-02-02-01-02-09,neutral
02-01-02-02-02-01-09,neutral
02-01-02-02-02-02-09,neutral
02-01-03-01-01-01-09,joy
02-01-03-01-01-02-09,joy
02-01-03-01-02-01-09,joy
02-01-03-01-02-02-09,joy
02-01-03-02-01-01-09,joy
02-01-03-02-01-02-09,joy
02-01-03-02-02-01-09,joy
02-01-03-02-02-02-09,joy
02-01-04-01-01-01-09,sadness
02-01-04-01-01-02-09,sadness
02-01-04-01-02-01-09,sadness
02-01-04-01-02-02-09,sadness
02-01-04-02-01-01-09,sadness
02-01-04-02-01-02-09,sadness
02-01-04-02-02-01-09,sadness
02-01-04-02-02-02-09,sadness
02-01-05-01-01-01-09,anger
02-01-05-01-01-02-09,anger
02-01-05-01-02-01-09,anger
02-01-05-01-02-02-09,anger
02-01-05-02-01-01-09,anger
02-01-05-02-01-02-09,anger
02-01-05-02-02-01-09,anger
02-01-05-02-02-02-09,anger
02-01-06-01-01-01-09,fear
02-01-06-01-01-02-09,fear
02-01-06-01-02-01-09,fear
02-01-06-01-02-02-09,fear
02-01-06-02-01-01-09,fear
02-01-06-02-01-02-09,fear
02-01-06-02-02-01-09,fear
02-01-06-02-02-02-09,fear
02-01-07-01-01-01-09,disgust
02-01-07-01-01-02-09,disgust
02-01-07-01-02-01-09,disgust
02-01-07-01-02-02-09,disgust
02-01-07-02-01-01-09,disgust
02-01-07-02-01-02-09,disgust
02-01-07-02-02-01-09,disgust
02-01-07-02-02-02-09,disgust
02-01-08-01-01-01-09,surprise
02-01-08-01-01-02-09,surprise
02-01-08-01-02-01-09,surprise
02-01-08-01-02-02-09,surprise
02-01-08-02-01-01-09,surprise
02-01-08-02-01-02-09,surprise
02-01-08-02-02-01-09,surprise
02-01-08-02-02-02-09,surprise
01-01-01-01-01-01-10,neutral
01-01-01-01-01-02-10,neutral
01-01-01-01-02-01-10,neutral
01-01-01-01-02-02-10,neutral
01-01-02-01-01-01-10,neutral
01-01-02-01-01-02-10,neutral
01-01-02-01-02-01-10,neutral
01-01-02-01-02-02-10,neutral
01-01-02-02-01-01-10,neutral
01-01-02-02-01-02-10,neutral
01-01-02-02-02-01-10,neutral
01-01-02-02-02-02-10,neutral
01-01-03-01-01-01-10,joy
01-01-03-01-01-02-10,joy
01-01-03-01-02-01-10,joy
01-01-03-01-02-02-10,joy
01-01-03-02-01-01-10,joy
01-01-03-02-01-02-10,joy
01-01-03-02-02-01-10,joy
01-01-03-02-02-02-10,joy
01-01-04-01-01-01-10,sadness
01-01-04-01-01-02-10,sadness
01-01-04-01-02-01-10,sadness
01-01-04-01-02-02-10,sadness
01-01-04-02-01-01-10,sadness
01-01-04-02-01-02-10,sadness
01-01-04-02-02-01-10,sadness
01-01-04-02-02-02-10,sadness
01-01-05-01-01-01-10,anger
01-01-05-01-01-02-10,anger
01-01-05-01-02-01-10,anger
01-01-05-01-02-02-10,anger
01-01-05-02-01-01-10,anger
01-01-05-02-01-02-10,anger
01-01-05-02-02-01-10,anger
01-01-05-02-02-02-10,anger
01-01-06-01-01-01-10,fear
01-01-06-01-01-02-10,fear
01-01-06-01-02-01-10,fear
01-01-06-01-02-02-10,fear
01-01-06-02-01-01-10,fear
01-01-06-02-01-02-10,fear
01-01-06-02-02-01-10,fear
01-01-06-02-02-02-10,fear
01-01-07-01-01-01-10,disgust
01-01-07-01-01-02-10,disgust
01-01-07-01-02-01-10,disgust
01-01-07-01-02-02-10,disgust
01-01-07-02-01-01-10,disgust
01-01-07-02-01-02-10,disgust
01-01-07-02-02-01-10,disgust
01-01-07-02-02-02-10,disgust
01-01-08-01-01-01-10,surprise
01-01-08-01-01-02-10,surprise
01-01-08-01-02-01-10,surprise
01-01-08-01-02-02-10,surprise
01-01-08-02-01-01-10,surprise
01-01-08-02-01-02-10,surprise
01-01-08-02-02-01-10,surprise
01-01-08-02-02-02-10,surprise
02-01-01-01-01-01-10,neutral
02-01-01-01-01-02-10,neutral
02-01-01-01-02-01-10,neutral
02-01-01-01-02-02-10,neutral
02-01-02-01-01-01-10,neutral
02-01-02-01-01-02-10,neutral
02-01-02-01-02-01-10,neutral
02-01-02-01-02-02-10,neutral
02-01-02-02-01-01-10,neutral
02-01-02-02-01-02-10,neutral
02-01-02-02-02-01-10,neutral
02-01-02-02-02-02-10,neutral
02-01-03-01-01-01-10,joy
02-01-03-01-01-02-10,joy
02-01-03-01-02-01-10,joy
02-01-03-01-02-02-10,joy
02-01-03-02-01-01-10,joy
02-01-03-02-01-02-10,joy
02-01-03-02-02-01-10,joy
02-01-03-02-02-02-10,joy
02-01-04-01-01-01-10,sadness
02-01-04-01-01-02-10,sadness
02-01-04-01-02-01-10,sadness
02-01-04-01-02-02-10,sadness
02-01-04-02-01-01-10,sadness
02-01-04-02-01-02-10,sadness
02-01-04-02-02-01-10,sadness
02-01-04-02-02-02-10,sadness
02-01-05-01-01-01-10,anger
02-01-05-01-01-02-10,anger
02-01-05-01-02-01-10,anger
